"";"DATE";"HDenomination";"HMotifs";"CEDenominationsMotifs";"NormCEDenominationsMotifs";"CEMotifsDenominations";"NormCEMotifsDenominations";"MI"
"Abydus";330;0;0;0;NA;0;NA;0
"Acarnanian League ";330;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";330;0,689009238476659;0,600166073159646;0,520784319513938;0,755845191082413;0,431941154196925;0,719702718154192;0,168224918962721
"Argos";330;1,32966134885476;1,56071040904141;0,231049060186648;0,17376534287144;0,462098120373297;0,296081910965865;1,09861228866811
"Byzantium";330;1,01140426470735;-2,22044604925031e-16;1,01140426470735;1;0;0;0
"Calchedon";330;1,03972077083992;0;1,03972077083992;1;0;NA;0
"Caria ";330;0,636514168294813;0,636514168294813;0;0;0;0;0,636514168294813
"Carthage";330;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Centuripae";330;0;1,38629436111989;0;NA;1,38629436111989;1;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";330;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";330;0;0;0;NA;0;NA;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";330;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";330;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";330;0,636514168294813;0,636514168294813;0,605939156599187;0,951964915757438;0,605939156599187;0,951964915757438;0,0305750116956256
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";330;0;0;0;NA;0;NA;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";330;1,66891766365536;3,92377358523265;0,305429788082288;0,183010698930059;2,56028570965958;0,652505975190659;1,36348787557307
"Metapontum";330;0;0;0;NA;0;NA;0
"Morgantina";330;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Mytilene";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";330;-2,22044604925031e-16;1,32966134885476;0;0;1,32966134885476;1;0
"Olympia";330;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Paeonia ";330;0;0;0;NA;0;NA;0
"Panticapaeum";330;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Phoenicia ";330;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";330;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Sicily ";330;0;0;0;NA;0;NA;0
"Sidon ";330;0;0;0;NA;0;NA;0
"Sinope";330;0,673011667009256;1,33217904021012;0;0;0,659167373200866;0,494803891447576;0,673011667009256
"Syracuse";330;0,60192397173229;2,42601513195981;0;0;1,82409116022752;0,751887791711325;0,60192397173229
"Tarentum";330;0;2,5126585295298;0;NA;2,5126585295298;1;0
"Tarsus";330;0;0;0;NA;0;NA;0
"Thessalian League ";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Thrace";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Velia";330;0;0;0;NA;0;NA;0
"Abydus";350;0;0;0;NA;0;NA;0
"Acarnanian League ";350;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";350;0;0;0;NA;0;NA;0
"Argos";330;1,32966134885476;1,56071040904141;0,231049060186648;0,17376534287144;0,462098120373297;0,296081910965865;1,09861228866811
"Byzantium";330;1,01140426470735;-2,22044604925031e-16;1,01140426470735;1;0;0;0
"Calchedon";330;1,03972077083992;0;1,03972077083992;1;0;NA;0
"Caria ";350;0;0;0;NA;0;NA;0
"Carthage";350;0;0,673011667009256;0;NA;0,673011667009256;1;0
"Centuripae";330;0;1,38629436111989;0;NA;1,38629436111989;1;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";330;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";330;0;0;0;NA;0;NA;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";350;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";330;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";350;0;0;0;NA;0;NA;0
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";330;0;0;0;NA;0;NA;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";350;1,22361930095532;3,28269399727806;0;0;2,05907469632275;0,627251488573131;1,22361930095532
"Metapontum";350;0;0;0;NA;0;NA;0
"Morgantina";330;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Mytilene";350;0,450561208866305;1,79175946922805;0;0;1,34119826036175;0,748537001419939;0,450561208866305
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";330;-2,22044604925031e-16;1,32966134885476;0;0;1,32966134885476;1;0
"Olympia";350;1,03972077083992;1,03972077083992;0,346573590279973;0,333333333333333;0,346573590279973;0,333333333333333;0,693147180559945
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";350;0,598269588585257;1,35178399428965;0,396084103177112;0,662049535417205;1,1495985088815;0,850430626296628;0,202185485408146
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";350;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";330;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Sicily ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Sidon ";330;0;0;0;NA;0;NA;0
"Sinope";350;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Syracuse";330;0,60192397173229;2,42601513195981;0;0;1,82409116022752;0,751887791711325;0,60192397173229
"Tarentum";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Tarsus";350;0,562335144618808;1,03972077083992;0;0;0,47738562622111;0,459147917027245;0,562335144618808
"Thessalian League ";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Thrace";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Velia";330;0;0;0;NA;0;NA;0
"Abdera";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Ambracia";350;0,271189373041844;2,45831132968308;0;0;2,18712195664124;0,889684691370314;0,271189373041844
"Amphipolis";350;0,693147180559945;1,38629436111989;0;0;0,693147180559945;0,5;0,693147180559945
"Aspendus";350;0;0;0;NA;0;NA;0
"Cappadocia ";350;0;0;0;NA;0;NA;0
"Carystus";350;0;0;0;NA;0;NA;0
"Chersonesus";350;0,796311640173813;1,27703425946614;0,470833838000619;0,591268310353781;0,951556457292944;0,745129936992247;0,325477802173194
"Cierium";350;0;0;0;NA;0;NA;0
"Cilicia ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Clazomenae";350;0;0;0;NA;0;NA;0
"Crithote";350;0;0;0;NA;0;NA;0
"Croton";350;0;0;0;NA;0;NA;0
"Cyprus";350;0;0;0;NA;0;NA;0
"Dionysius I and Dionysius II";350;0,955699891112534;1,94591014905531;0;0;0,990210257942779;0,508867410154317;0,955699891112534
"Dyrrhachium";350;0,474139313057838;1,46813993901621;0;0;0,994000625958371;0,677047602576935;0,474139313057838
"Elis";350;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Epidaurus";350;0;0;0;NA;0;NA;0
"Erythrae";350;0;0;0;NA;0;NA;0
"Heraclea";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Heraclea Illyricum";350;0;0;0;NA;0;NA;0
"Illyria ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Istrus";350;0;0;0;NA;0;NA;0
"Lampsacus";350;0;0;0;NA;0;NA;0
"Larissa";350;1,09861228866811;0;1,09861228866811;1;0;NA;0
"Locri Opuntii";350;1,2130075659799;1,2130075659799;0,454454367449391;0,37465089270261;0,454454367449391;0,37465089270261;0,758553198530513
"Lucania ";350;0;0;0;NA;0;NA;0
"Lycia";350;0,940447988655327;2,30258509299405;0;0;1,36213710433872;0,59156862800998;0,940447988655327
"Mesma";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Molossi";350;0;0;0;NA;0;NA;0
"Nacona";350;0;0;0;NA;0;NA;0
"Olynthus";350;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Orthagoreia";350;0;0;0;NA;0;NA;0
"Peparethus";350;0;0;0;NA;0;NA;0
"Persia";350;0;0;0;NA;0;NA;0
"Pharnaceia";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Pharos (Lesina)";350;0;0;0;NA;0;NA;0
"Phocian League ";350;0,636514168294813;0,636514168294813;0,462098120373297;0,725982457878719;0,462098120373297;0,725982457878719;0,174416047921516
"Phocis ";350;0,636514168294813;0,636514168294813;0;0;0;0;0,636514168294813
"Proconnesus";350;0;0;0;NA;0;NA;0
"Sicyon";350;0;0;0;NA;0;NA;0
"Sigeum";350;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Thebes";350;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Theodosia";350;0;0;0;NA;0;NA;0
"Thurium";350;0;0;0;NA;0;NA;0
"Timoleon";350;1,52269992598575;2,61563057702755;0,0924196240746595;0,0606945744840893;1,18535027511646;0,453179545126556;1,43028030191109
"Zancle-Messana";350;0;0;0;NA;0;NA;0
"Abydus";370;0;0;0;NA;0;NA;0
"Acarnanian League ";350;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";350;0;0;0;NA;0;NA;0
"Argos";330;1,32966134885476;1,56071040904141;0,231049060186648;0,17376534287144;0,462098120373297;0,296081910965865;1,09861228866811
"Byzantium";370;1,52295506753132;1,67698777432242;0,154032706791099;0,101140677144719;0,308065413582198;0,183701645473636;1,36892236074022
"Calchedon";370;1,54845383203695;1,44691898293633;0,637510785279024;0,411707970937948;0,535975936178396;0,370425671719854;0,91094304675793
"Caria ";370;1,09861228866811;1,32966134885476;0,231049060186648;0,210309917857152;0,462098120373297;0,34753068574288;0,867563228481461
"Carthage";350;0;0,673011667009256;0;NA;0,673011667009256;1;0
"Centuripae";330;0;1,38629436111989;0;NA;1,38629436111989;1;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";370;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";330;0;0;0;NA;0;NA;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";370;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";370;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";370;-2,22044604925031e-16;1,79175946922805;0;0;1,79175946922806;1;0
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";330;0;0;0;NA;0;NA;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";370;1,09861228866811;1,09861228866811;0;0;0;0;1,09861228866811
"Metapontum";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Morgantina";330;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Mytilene";350;0,450561208866305;1,79175946922805;0;0;1,34119826036175;0,748537001419939;0,450561208866305
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";370;0;1,50927342377754;0;NA;1,50927342377754;1;0
"Olympia";350;1,03972077083992;1,03972077083992;0,346573590279973;0,333333333333333;0,346573590279973;0,333333333333333;0,693147180559945
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";350;0,598269588585257;1,35178399428965;0,396084103177112;0,662049535417205;1,1495985088815;0,850430626296628;0,202185485408146
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";370;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";330;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Sicily ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Sidon ";370;0;0;0;NA;0;NA;0
"Sinope";370;0,450561208866305;-2,22044604925031e-16;0,450561208866305;1;0;0;0
"Syracuse";370;0,244930026794635;2,39590811929393;0;0;2,15097809249929;0,897771527704987;0,244930026794635
"Tarentum";370;0,801818552543338;2,02532622077007;0;0;1,22350766822673;0,604103998496365;0,801818552543338
"Tarsus";350;0,562335144618808;1,03972077083992;0;0;0,47738562622111;0,459147917027245;0,562335144618808
"Thessalian League ";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Thrace";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Velia";370;0;0;0;NA;0;NA;0
"Abdera";370;0,673011667009256;0,500402423538188;0,554517744447956;0,823934816631239;0,381908500976888;0,763202740459435;0,1184939225613
"Ambracia";350;0,271189373041844;2,45831132968308;0;0;2,18712195664124;0,889684691370314;0,271189373041844
"Amphipolis";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Aspendus";350;0;0;0;NA;0;NA;0
"Cappadocia ";350;0;0;0;NA;0;NA;0
"Carystus";350;0;0;0;NA;0;NA;0
"Chersonesus";350;0,796311640173813;1,27703425946614;0,470833838000619;0,591268310353781;0,951556457292944;0,745129936992247;0,325477802173194
"Cierium";350;0;0;0;NA;0;NA;0
"Cilicia ";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Clazomenae";350;0;0;0;NA;0;NA;0
"Crithote";350;0;0;0;NA;0;NA;0
"Croton";350;0;0;0;NA;0;NA;0
"Cyprus";350;0;0;0;NA;0;NA;0
"Dionysius I and Dionysius II";350;0,955699891112534;1,94591014905531;0;0;0,990210257942779;0,508867410154317;0,955699891112534
"Dyrrhachium";350;0,474139313057838;1,46813993901621;0;0;0,994000625958371;0,677047602576935;0,474139313057838
"Elis";370;0;0;0;NA;0;NA;0
"Epidaurus";350;0;0;0;NA;0;NA;0
"Erythrae";350;0;0;0;NA;0;NA;0
"Heraclea";370;1,03739232462091;2,68594532466979;0;0;1,64855300004888;0,613770125887262;1,03739232462091
"Heraclea Illyricum";350;0;0;0;NA;0;NA;0
"Illyria ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Istrus";350;0;0;0;NA;0;NA;0
"Lampsacus";370;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Larissa";370;1,136916591833;0,244930026794635;1,0929306510418;0,961311198106199;0,200944086003433;0,820414257219336;0,0439859407912024
"Locri Opuntii";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Lucania ";350;0;0;0;NA;0;NA;0
"Lycia";370;0,796311640173813;1,94591014905531;0;0;1,1495985088815;0,59077676810494;0,796311640173813
"Mesma";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Molossi";350;0;0;0;NA;0;NA;0
"Nacona";350;0;0;0;NA;0;NA;0
"Olynthus";370;0;0;0;NA;0;NA;0
"Orthagoreia";350;0;0;0;NA;0;NA;0
"Peparethus";350;0;0;0;NA;0;NA;0
"Persia";370;0;0;0;NA;0;NA;0
"Pharnaceia";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Pharos (Lesina)";350;0;0;0;NA;0;NA;0
"Phocian League ";370;0;0;0;NA;0;NA;0
"Phocis ";370;0;0;0;NA;0;NA;0
"Proconnesus";350;0;0;0;NA;0;NA;0
"Sicyon";350;0;0;0;NA;0;NA;0
"Sigeum";350;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Thebes";370;0;0;0;NA;0;NA;0
"Theodosia";350;0;0;0;NA;0;NA;0
"Thurium";370;0;0;0;NA;0;NA;0
"Timoleon";350;1,52269992598575;2,61563057702755;0,0924196240746595;0,0606945744840893;1,18535027511646;0,453179545126556;1,43028030191109
"Zancle-Messana";350;0;0;0;NA;0;NA;0
"Acanthus";370;0;0;0;NA;0;NA;0
"Acragas";370;0;0;0;NA;0;NA;0
"Adranum";370;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Aenus";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Aetna";370;0;0;0;NA;0;NA;0
"Arcadia";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Athens ";370;0;0;0;NA;0;NA;0
"Bergaeus";370;0;0;0;NA;0;NA;0
"Calabria ";370;0;0;0;NA;0;NA;0
"Consentia";370;0;0;0;NA;0;NA;0
"Corinth";370;0,173205206749178;2,86744049912445;0;0;2,69423529237527;0,939595884621821;0,173205206749178
"Cyrenaica ";370;0;0;0;NA;0;NA;0
"Cyzicus";370;0;0;0;NA;0;NA;0
"Entella";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Halicarnassus ";370;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Lamia ";370;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Maroneia";370;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Neapolis";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Oetaei";370;0;0;0;NA;0;NA;0
"Opus";370;0;0;0;NA;0;NA;0
"Phalanna";370;0;0;0;NA;0;NA;0
"Pherae";370;0;0;0;NA;0;NA;0
"Phlius";370;0;0;0;NA;0;NA;0
"Poseidonia";370;0;0;0;NA;0;NA;0
"Pydna";370;0;0;0;NA;0;NA;0
"Samos";370;0;0;0;NA;0;NA;0
"Stymphalus";370;0;0;0;NA;0;NA;0
"Tegea";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Terina";370;0,562335144618808;1,49417513828931;0,173286795139986;0,308155726701828;1,10512678881049;0,739623328277135;0,389048349478822
"Thasos";370;1,50478828368119;2,16395565688206;0;0;0,659167373200866;0,304612236902594;1,50478828368119
"Tyre";370;0;0;0;NA;0;NA;0
"Zacynthus";370;0;0;0;NA;0;NA;0
"Abydus";370;0;0;0;NA;0;NA;0
"Acarnanian League ";350;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";390;0;0;0;NA;0;NA;0
"Argos";390;0;0;0;NA;0;NA;0
"Byzantium";370;1,52295506753132;1,67698777432242;0,154032706791099;0,101140677144719;0,308065413582198;0,183701645473636;1,36892236074022
"Calchedon";370;1,54845383203695;1,44691898293633;0,637510785279024;0,411707970937948;0,535975936178396;0,370425671719854;0,91094304675793
"Caria ";370;1,09861228866811;1,32966134885476;0,231049060186648;0,210309917857152;0,462098120373297;0,34753068574288;0,867563228481461
"Carthage";350;0;0,673011667009256;0;NA;0,673011667009256;1;0
"Centuripae";330;0;1,38629436111989;0;NA;1,38629436111989;1;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";370;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";330;0;0;0;NA;0;NA;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";390;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";370;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";370;-2,22044604925031e-16;1,79175946922805;0;0;1,79175946922806;1;0
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";330;0;0;0;NA;0;NA;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";390;0,867563228481461;1,56071040904141;0,231049060186648;0,266319563348789;0,924196240746594;0,59216382193173;0,636514168294813
"Metapontum";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Morgantina";330;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Mytilene";390;0;0;0;NA;0;NA;0
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";370;0;1,50927342377754;0;NA;1,50927342377754;1;0
"Olympia";350;1,03972077083992;1,03972077083992;0,346573590279973;0,333333333333333;0,346573590279973;0,333333333333333;0,693147180559945
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";390;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";370;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";330;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Sicily ";390;0;0;0;NA;0;NA;0
"Sidon ";390;0;0;0;NA;0;NA;0
"Sinope";390;0;0,686961576597323;0;NA;0,686961576597323;1;0
"Syracuse";390;0,500402423538188;1,33217904021012;0;0;0,831776616671934;0,624372994594435;0,500402423538188
"Tarentum";390;0;1,84622021932163;0;NA;1,84622021932163;1;0
"Tarsus";390;0,796311640173813;1,94591014905531;0;0;1,1495985088815;0,59077676810494;0,796311640173813
"Thessalian League ";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Thrace";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Velia";390;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Abdera";390;0;0;0;NA;0;NA;0
"Ambracia";350;0,271189373041844;2,45831132968308;0;0;2,18712195664124;0,889684691370314;0,271189373041844
"Amphipolis";390;0;0;0;NA;0;NA;0
"Aspendus";350;0;0;0;NA;0;NA;0
"Cappadocia ";350;0;0;0;NA;0;NA;0
"Carystus";350;0;0;0;NA;0;NA;0
"Chersonesus";350;0,796311640173813;1,27703425946614;0,470833838000619;0,591268310353781;0,951556457292944;0,745129936992247;0,325477802173194
"Cierium";350;0;0;0;NA;0;NA;0
"Cilicia ";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Clazomenae";350;0;0;0;NA;0;NA;0
"Crithote";350;0;0;0;NA;0;NA;0
"Croton";390;1,06085694715802;1,88915916375402;0;0;0,828302216596;0,438450201808327;1,06085694715802
"Cyprus";390;0;0;0;NA;0;NA;0
"Dionysius I and Dionysius II";350;0,955699891112534;1,94591014905531;0;0;0,990210257942779;0,508867410154317;0,955699891112534
"Dyrrhachium";350;0,474139313057838;1,46813993901621;0;0;0,994000625958371;0,677047602576935;0,474139313057838
"Elis";390;0;0;0;NA;0;NA;0
"Epidaurus";350;0;0;0;NA;0;NA;0
"Erythrae";350;0;0;0;NA;0;NA;0
"Heraclea";370;1,03739232462091;2,68594532466979;0;0;1,64855300004888;0,613770125887262;1,03739232462091
"Heraclea Illyricum";350;0;0;0;NA;0;NA;0
"Illyria ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Istrus";350;0;0;0;NA;0;NA;0
"Lampsacus";390;0;0;0;NA;0;NA;0
"Larissa";370;1,136916591833;0,244930026794635;1,0929306510418;0,961311198106199;0,200944086003433;0,820414257219336;0,0439859407912024
"Locri Opuntii";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Lucania ";350;0;0;0;NA;0;NA;0
"Lycia";390;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Mesma";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Molossi";350;0;0;0;NA;0;NA;0
"Nacona";350;0;0;0;NA;0;NA;0
"Olynthus";390;0;0;0;NA;0;NA;0
"Orthagoreia";350;0;0;0;NA;0;NA;0
"Peparethus";350;0;0;0;NA;0;NA;0
"Persia";370;0;0;0;NA;0;NA;0
"Pharnaceia";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Pharos (Lesina)";350;0;0;0;NA;0;NA;0
"Phocian League ";370;0;0;0;NA;0;NA;0
"Phocis ";370;0;0;0;NA;0;NA;0
"Proconnesus";350;0;0;0;NA;0;NA;0
"Sicyon";350;0;0;0;NA;0;NA;0
"Sigeum";350;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Thebes";390;1,08889997534522;2,02532622077007;0,138629436111989;0,127311451235949;1,07505568153683;0,530806183474026;0,950270539233235
"Theodosia";350;0;0;0;NA;0;NA;0
"Thurium";390;0;0;0;NA;0;NA;0
"Timoleon";350;1,52269992598575;2,61563057702755;0,0924196240746595;0,0606945744840893;1,18535027511646;0,453179545126556;1,43028030191109
"Zancle-Messana";350;0;0;0;NA;0;NA;0
"Acanthus";370;0;0;0;NA;0;NA;0
"Acragas";390;0,636514168294813;0,636514168294813;0;0;0;0;0,636514168294813
"Adranum";370;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Aenus";390;0,950270539233234;1,6094379124341;0;0;0,659167373200866;0,409563716691591;0,950270539233234
"Aetna";370;0;0;0;NA;0;NA;0
"Arcadia";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Athens ";370;0;0;0;NA;0;NA;0
"Bergaeus";370;0;0;0;NA;0;NA;0
"Calabria ";390;0;0;0;NA;0;NA;0
"Consentia";370;0;0;0;NA;0;NA;0
"Corinth";390;0,121692402678062;3,23146279018711;0,0364814305557863;0,299783961471269;3,14625181806483;0,973630836047058;0,085210972122276
"Cyrenaica ";370;0;0;0;NA;0;NA;0
"Cyzicus";370;0;0;0;NA;0;NA;0
"Entella";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Halicarnassus ";370;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Lamia ";370;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Maroneia";370;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Neapolis";390;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Oetaei";370;0;0;0;NA;0;NA;0
"Opus";370;0;0;0;NA;0;NA;0
"Phalanna";370;0;0;0;NA;0;NA;0
"Pherae";390;0;0;0;NA;0;NA;0
"Phlius";370;0;0;0;NA;0;NA;0
"Poseidonia";390;0;0;0;NA;0;NA;0
"Pydna";370;0;0;0;NA;0;NA;0
"Samos";390;0;0;0;NA;0;NA;0
"Stymphalus";370;0;0;0;NA;0;NA;0
"Tegea";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Terina";390;0,500402423538188;1,6094379124341;0;0;1,10903548889591;0,689082492917429;0,500402423538188
"Thasos";370;1,50478828368119;2,16395565688206;0;0;0,659167373200866;0,304612236902594;1,50478828368119
"Tyre";370;0;0;0;NA;0;NA;0
"Zacynthus";370;0;0;0;NA;0;NA;0
"Aegina";390;0;0;0;NA;0;NA;0
